index,red,green,blue
1,255,0,0
2,255,0,0
3,255,0,0
4,255,0,0
5,255,0,0
6,255,0,0
7,255,0,0
10,255,0,0
11,255,0,0
12,255,0,0
16,255,0,0
17,255,0,0
20,255,0,0
21,255,0,0
26,255,0,0
27,255,0,0
30,255,0,0
31,255,0,0
35,255,0,0
36,255,0,0
37,255,0,0
43,255,0,0
44,255,0,0
45,255,0,0
46,255,0,0
47,255,0,0
53,255,0,0
54,255,0,0
63,255,0,0
64,255,0,0
83,255,0,0
84,255,0,0
93,255,0,0
94,255,0,0
