index,red,green,blue
3,255,0,0
4,255,0,0
5,255,0,0
6,255,0,0
7,255,0,0
8,255,0,0
9,255,0,0
12,255,0,0
13,255,0,0
14,255,0,0
18,255,0,0
19,255,0,0
22,255,0,0
23,255,0,0
28,255,0,0
29,255,0,0
32,255,0,0
33,255,0,0
37,255,0,0
38,255,0,0
39,255,0,0
45,255,0,0
46,255,0,0
47,255,0,0
48,255,0,0
49,255,0,0
55,255,0,0
56,255,0,0
65,255,0,0
66,255,0,0
85,255,0,0
86,255,0,0
95,255,0,0
96,255,0,0
