index,red,green,blue
50,144,20,227
51,144,20,227
58,144,20,227
59,144,20,227
61,144,20,227
62,144,20,227
67,144,20,227
68,144,20,227
71,144,20,227
73,144,20,227
74,144,20,227
75,144,20,227
76,144,20,227
78,144,20,227
82,144,20,227
87,144,20,227
93,144,20,227
94,144,20,227
95,144,20,227
96,144,20,227
