index,red,green,blue
32,144,20,227
33,144,20,227
34,144,20,227
35,144,20,227
36,144,20,227
37,144,20,227
40,144,20,227
41,144,20,227
44,240,51,240
45,240,51,240
48,144,20,227
49,144,20,227
50,144,20,227
54,240,51,240
55,240,51,240
59,144,20,227
61,144,20,227
64,240,51,240
65,240,51,240
68,144,20,227
71,144,20,227
78,144,20,227
82,144,20,227
87,144,20,227
93,144,20,227
94,144,20,227
95,144,20,227
96,144,20,227
