index,red,green,blue
23,144,20,227
24,144,20,227
25,144,20,227
26,144,20,227
31,144,20,227
32,144,20,227
34,240,51,240
35,240,51,240
37,144,20,227
38,144,20,227
40,144,20,227
44,240,51,240
45,240,51,240
49,144,20,227
50,144,20,227
54,240,51,240
55,240,51,240
59,144,20,227
61,144,20,227
64,240,51,240
65,240,51,240
68,144,20,227
71,144,20,227
78,144,20,227
82,144,20,227
87,144,20,227
93,144,20,227
94,144,20,227
95,144,20,227
96,144,20,227
