index,red,green,blue
41,168,230,29
42,168,230,29
43,180,180,180
44,180,180,180
45,180,180,180
46,180,180,180
47,180,180,180
48,180,180,180
51,168,230,29
52,168,230,29
53,180,180,180
54,180,180,180
55,180,180,180
56,180,180,180
57,180,180,180
58,180,180,180
