index,red,green,blue
2,237,28,36
3,237,28,36
4,237,28,36
5,237,28,36
6,237,28,36
7,237,28,36
12,237,28,36
13,237,28,36
14,237,28,36
15,237,28,36
16,237,28,36
17,237,28,36
22,237,28,36
23,237,28,36
24,237,28,36
25,237,28,36
26,237,28,36
27,237,28,36
33,237,28,36
34,237,28,36
35,237,28,36
36,237,28,36
43,237,28,36
44,237,28,36
45,237,28,36
46,237,28,36
54,237,28,36
55,237,28,36
64,237,28,36
65,237,28,36
84,237,28,36
85,237,28,36
94,237,28,36
95,237,28,36
