index,red,green,blue
41,168,230,29
42,168,230,29
43,168,230,29
44,168,230,29
45,168,230,29
46,168,230,29
47,168,230,29
48,180,180,180
51,168,230,29
52,168,230,29
53,168,230,29
54,168,230,29
55,168,230,29
56,168,230,29
57,168,230,29
58,180,180,180
