index,red,green,blue
41,168,230,29
42,168,230,29
43,168,230,29
44,168,230,29
45,168,230,29
46,180,180,180
47,180,180,180
48,180,180,180
51,168,230,29
52,168,230,29
53,168,230,29
54,168,230,29
55,168,230,29
56,180,180,180
57,180,180,180
58,180,180,180
